3129004;Guiricema;MG;103;2020-06-07
3134400;Iturama;MG;103;2020-06-07
3149952;Periquito;MG;103;2020-06-07
3152170;Ponto dos Volantes;MG;103;2020-06-07
3161809;São Gonçalo do Pará;MG;103;2020-06-07
3169703;Turmalina;MG;103;2020-06-07
3100302;Abre Campo;MG;104;2020-06-08
3112208;Capela Nova;MG;104;2020-06-08
3126208;Formoso;MG;104;2020-06-08
3138658;Lontra;MG;105;2020-06-09
3141306;Medeiros;MG;105;2020-06-09
3141603;Mercês;MG;105;2020-06-09
3157005;Salinas;MG;105;2020-06-09
3160603;Santo Hipólito;MG;105;2020-06-09
3166204;Senhora dos Remédios;MG;105;2020-06-09
3168002;Taiobeiras;MG;105;2020-06-09
3105509;Barão de Monte Alto;MG;106;2020-06-10
3120839;Cuparaque;MG;106;2020-06-10
3120870;Curral de Dentro;MG;106;2020-06-10
3117836;Cônego Marinho;MG;106;2020-06-10
3127305;Galiléia;MG;106;2020-06-10
3128600;Guarda-Mor;MG;106;2020-06-10
3130705;Indianópolis;MG;106;2020-06-10
3131000;Inhaúma;MG;106;2020-06-10
3135357;Japonvar;MG;106;2020-06-10
3138674;Luisburgo;MG;106;2020-06-10
3140530;Martins Soares;MG;106;2020-06-10
3150505;Pimenta;MG;106;2020-06-10
3152600;Pouso Alto;MG;106;2020-06-10
3154200;Resende Costa;MG;106;2020-06-10
3155603;Rio Pardo de Minas;MG;106;2020-06-10
3165503;Sardoá;MG;106;2020-06-10
3162203;São João Batista do Glória;MG;106;2020-06-10
3168804;Tiradentes;MG;106;2020-06-10
3170529;Urucuia;MG;106;2020-06-10
3102407;Alvorada de Minas;MG;107;2020-06-11
3119203;Coroaci;MG;107;2020-06-11
3119955;Córrego Fundo;MG;107;2020-06-11
3123106;Dores de Guanhães;MG;107;2020-06-11
3123403;Doresópolis;MG;107;2020-06-11
3131109;Inimutaba;MG;107;2020-06-11
3133204;Itanhomi;MG;107;2020-06-11
3133907;Itaverava;MG;107;2020-06-11
3147709;Passa Tempo;MG;107;2020-06-11
3150307;Piedade do Rio Grande;MG;107;2020-06-11
3153400;Presidente Olegário;MG;107;2020-06-11
3157252;Santa Bárbara do Leste;MG;107;2020-06-11
3163805;São Miguel do Anta;MG;107;2020-06-11
3104502;Arinos;MG;108;2020-06-12
3120607;Crucilândia;MG;108;2020-06-12
3139706;Maravilhas;MG;108;2020-06-12
3165701;Senador Firmino;MG;108;2020-06-12
3125507;São Gonçalo do Rio Preto;MG;108;2020-06-12
3145851;Oratórios;MG;109;2020-06-13
3167608;Simonésia;MG;109;2020-06-13
3161700;São Gonçalo do Abaeté;MG;109;2020-06-13
3126802;Frei Gaspar;MG;110;2020-06-14
3135050;Jaíba;MG;110;2020-06-14
3138708;Luminárias;MG;110;2020-06-14
3150158;Piedade de Caratinga;MG;110;2020-06-14
3160959;São Domingos das Dores;MG;110;2020-06-14
3115201;Conceição da Barra de Minas;MG;111;2020-06-15
3129657;Ibiracatu;MG;111;2020-06-15
3130002;Ibituruna;MG;111;2020-06-15
3157302;Santa Bárbara do Tugúrio;MG;111;2020-06-15
3138625;Limeira do Oeste;MG;112;2020-06-16
3156502;Rubelita;MG;112;2020-06-16
3104700;Ataléia;MG;113;2020-06-17
3129707;Ibiraci;MG;113;2020-06-17
3134707;Jacinto;MG;113;2020-06-17
3135902;Jesuânia;MG;113;2020-06-17
3137908;Lamim;MG;113;2020-06-17
3145372;Novorizonte;MG;113;2020-06-17
3158102;Santa Maria do Salto;MG;113;2020-06-17
3163607;São José do Mantimento;MG;113;2020-06-17
3171600;Virgem da Lapa;MG;113;2020-06-17
3100401;Acaiaca;MG;114;2020-06-18
3100807;Aguanil;MG;114;2020-06-18
3109451;Cabeceira Grande;MG;114;2020-06-18
